draw,ng_cost,h2_end_cost,ccs_end_cost,h2_start_year,scrap_regime,grid_ef_scenario,avg_emi_target,status,obj,lifetime_avg_cost,levelized_avg_cost,lifetime_avg_emis,capture_per_t,cost_2050,emis_2050,f_bof_2050,f_eaf_2050,f_scrap_2050,f_coal_2050,f_ng_2050,f_h2_2050,solve_s
693,10.714285714285715,2020.8333333333335,106.81818181818183,2035,modest,moderate_re,1.8,solved,1977108352048.2722,575.3608875462277,561.0514246155229,1.8009999999999997,0.13286013913168357,598.369970574848,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.479
694,10.714285714285715,2020.8333333333335,115.90909090909092,2035,modest,moderate_re,1.8,solved,1978812556583.8506,575.2849116899514,561.5350331044214,1.8010000000000004,0.12799587975390395,598.0617819228472,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.255
695,10.714285714285715,2020.8333333333335,125.0,2035,modest,moderate_re,1.8,solved,1980490692357.0547,575.6675024824671,562.0112439632137,1.8010000000000002,0.12636785269912787,598.2125551125187,1.5423417019711103,0.6245937128410959,0.21083210238212086,0.16457418477678326,0.04109456808985539,0.05910531818189257,0.08954900587216075,0.769
696,10.714285714285715,2166.666666666667,25.0,2035,modest,moderate_re,1.8,solved,1952936611569.7222,579.7699724281699,554.1921195011231,1.8010000000000004,0.23044031707625973,616.5603594415505,1.367425861137946,0.5725499775989494,0.2628758376242674,0.16457418477678326,0.08793392980778739,0.05910531818189257,0.08954900587216075,0.376
697,10.714285714285715,2166.666666666667,34.09090909090909,2035,modest,moderate_re,1.8,solved,1958382194615.8208,579.3241169177866,555.7374329497819,1.8010000000000002,0.21033210314367484,610.1813475240208,1.4372913457982475,0.5814355324203362,0.25399028280288044,0.16457418477678326,0.07993693046853914,0.05910531818189257,0.08954900587216075,0.374
698,10.714285714285715,2166.666666666667,43.18181818181819,2035,modest,moderate_re,1.8,solved,1962552897590.8284,579.4514383840843,556.9209689170201,1.8009999999999997,0.19290515492391935,608.3850100353989,1.4534114937471476,0.5877890544230743,0.24763676080014227,0.16457418477678326,0.0742187606660747,0.05910531818189257,0.08954900587216075,0.365
699,10.714285714285715,2166.666666666667,52.27272727272727,2035,modest,moderate_re,1.8,solved,1966280768303.4338,578.8944370397684,557.9788407184938,1.8009999999999997,0.1823328511158478,604.2470694984886,1.4849905144299742,0.5939964730538715,0.24142934216934533,0.16457418477678326,0.06863208389835745,0.05910531818189257,0.08954900587216075,0.248
700,10.714285714285715,2166.666666666667,61.36363636363637,2035,modest,moderate_re,1.8,solved,1969573380723.8694,579.330304516496,558.913197648036,1.8010000000000004,0.17278550184068167,603.4931904034611,1.4928123862401343,0.59724407672983,0.23818173849338647,0.16457418477678326,0.06570924058999458,0.05910531818189257,0.08954900587216075,0.391
701,10.714285714285715,2166.666666666667,70.45454545454547,2035,modest,moderate_re,1.8,solved,1972389237943.6194,578.5681686882685,559.7122639728623,1.801,0.16440346088393729,600.6748368187406,1.5135728671710276,0.6013137288975894,0.23411208632562722,0.16457418477678326,0.06204655363901122,0.05910531818189257,0.08954900587216075,0.677
702,10.714285714285715,2166.666666666667,79.54545454545455,2035,modest,moderate_re,1.8,solved,1974825782900.544,576.099291786017,560.4036914395492,1.8010000000000004,0.13334147045360636,602.0542536821304,1.5222280371440353,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.478
703,10.714285714285715,2166.666666666667,88.63636363636364,2035,modest,moderate_re,1.8,solved,1976786865849.5667,576.2343966999484,560.9601952756685,1.8010000000000002,0.1340913714604331,601.1549829184398,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.384
704,10.714285714285715,2166.666666666667,97.72727272727273,2035,modest,moderate_re,1.8,solved,1978720800548.986,576.8795537879755,561.5089951515572,1.8010000000000002,0.13368120257918062,601.4526723505136,1.530507261648863,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.248
705,10.714285714285715,2166.666666666667,106.81818181818183,2035,modest,moderate_re,1.8,solved,1980596465592.8628,576.7708149934621,562.0412596295654,1.8009999999999997,0.13286013913168357,601.2502236783772,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.609
706,10.714285714285715,2166.666666666667,115.90909090909092,2035,modest,moderate_re,1.8,solved,1982302019126.0356,576.6951040130808,562.5252509285518,1.8010000000000004,0.12799587975390395,600.9420350263761,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.444
707,10.714285714285715,2166.666666666667,125.0,2035,modest,moderate_re,1.8,solved,1983982581921.5618,577.0786106937803,563.0021505125371,1.8010000000000002,0.12636785269912787,601.0943805961064,1.5423417019711103,0.6245937128410959,0.21083210238212086,0.16457418477678326,0.04109456808985539,0.05910531818189257,0.08954900587216075,8.233
708,10.714285714285715,2312.5,25.0,2035,modest,moderate_re,1.8,solved,1956308071903.3547,581.1345030867002,555.1488513976121,1.8010000000000004,0.23044031707625973,619.3435186770752,1.367425861137946,0.5725499775989494,0.2628758376242674,0.16457418477678326,0.08793392980778739,0.05910531818189257,0.08954900587216075,0.262
709,10.714285714285715,2312.5,34.09090909090909,2035,modest,moderate_re,1.8,solved,1961777129492.682,580.6979540383259,556.7008263051165,1.8010000000000002,0.21033210314367495,612.9813522905607,1.437291345798247,0.5814355324203362,0.25399028280288044,0.16457418477678326,0.07993693046853914,0.05910531818189257,0.08954900587216075,0.378
710,10.714285714285715,2312.5,43.18181818181819,2035,modest,moderate_re,1.8,solved,1965964788247.1118,580.8319660760607,557.8891738772375,1.8009999999999997,0.19290515492391935,611.1970600207355,1.4534114937471476,0.5877890544230743,0.24763676080014227,0.16457418477678326,0.0742187606660747,0.05910531818189257,0.08954900587216075,0.728
711,10.714285714285715,2312.5,52.27272727272727,2035,modest,moderate_re,1.8,solved,1969708532477.9688,580.4430716128039,558.9515501662974,1.8010000000000002,0.18374622009527938,607.2407677580496,1.484090056610038,0.5933188861374896,0.24210692908572726,0.16457418477678326,0.06924191212310116,0.05910531818189257,0.08954900587216075,0.459
712,10.714285714285715,2312.5,61.36363636363637,2035,modest,moderate_re,1.8,solved,1973011433602.807,580.7209785690492,559.8888267599322,1.8010000000000004,0.17278550184068167,606.3231655352545,1.4928123862401343,0.59724407672983,0.23818173849338647,0.16457418477678326,0.06570924058999458,0.05910531818189257,0.08954900587216075,0.881
713,10.714285714285715,2312.5,70.45454545454547,2035,modest,moderate_re,1.8,solved,1975839080918.674,579.9633163908358,560.6912388043879,1.801,0.16440346088393729,603.5125273327684,1.5135728671710276,0.6013137288975894,0.23411208632562722,0.16457418477678326,0.06204655363901122,0.05910531818189257,0.08954900587216075,0.367
714,10.714285714285715,2312.5,79.54545454545455,2035,modest,moderate_re,1.8,solved,1978313173417.6448,577.5089853014938,561.3933212773793,1.8010000000000004,0.13334147045360636,604.9341526176297,1.5222280371440353,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.248
715,10.714285714285715,2312.5,88.63636363636364,2035,modest,moderate_re,1.8,solved,1980274256366.6675,577.6440902154251,561.9498251134986,1.8010000000000002,0.1340913714604331,604.0348818539389,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.471
716,10.714285714285715,2312.5,97.72727272727273,2035,modest,moderate_re,1.8,solved,1982208737736.537,578.2894536011039,562.4987801201037,1.8010000000000002,0.13368120257918062,604.3329254540423,1.530507261648863,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.478
717,10.714285714285715,2312.5,106.81818181818183,2035,modest,moderate_re,1.8,solved,1984084579137.454,578.1807424406965,563.0310946436081,1.8009999999999997,0.13286013913168357,604.1304767819059,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.479
718,10.714285714285715,2312.5,115.90909090909092,2035,modest,moderate_re,1.8,solved,1985791481668.221,578.1052963362102,563.5154687526823,1.8010000000000004,0.12799587975390395,603.822288129905,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.788
719,10.714285714285715,2312.5,125.0,2035,modest,moderate_re,1.8,solved,1987474471486.07,578.4897189050937,563.993057061861,1.8010000000000002,0.12636785269912787,603.976206079694,1.5423417019711103,0.6245937128410959,0.21083210238212086,0.16457418477678326,0.04109456808985539,0.05910531818189257,0.08954900587216075,0.722
720,10.714285714285715,2458.3333333333335,25.0,2035,modest,moderate_re,1.8,solved,1959676260212.5908,582.6204669229111,556.104654779512,1.8010000000000006,0.23056283867297384,622.7823691467015,1.3698969167082486,0.5708181616801553,0.2646076535430614,0.16457418477678326,0.08949256413470205,0.05910531818189257,0.08954900587216075,0.262
721,10.714285714285715,2458.3333333333335,34.09090909090909,2035,modest,moderate_re,1.8,solved,1965172064369.5427,582.0717911588648,557.6642196604511,1.8010000000000002,0.21033210314367495,615.7813570571008,1.437291345798247,0.5814355324203362,0.25399028280288044,0.16457418477678326,0.07993693046853914,0.05910531818189257,0.08954900587216075,0.379
722,10.714285714285715,2458.3333333333335,43.18181818181819,2035,modest,moderate_re,1.8,solved,1969376678903.3933,582.2124937680372,558.8573788374542,1.8009999999999997,0.19290515492391935,614.0091100060723,1.4534114937471476,0.5877890544230743,0.24763676080014227,0.16457418477678326,0.0742187606660747,0.05910531818189257,0.08954900587216075,0.778
723,10.714285714285715,2458.3333333333335,52.27272727272727,2035,modest,moderate_re,1.8,solved,1973135419239.9448,581.8294729544286,559.9240106274607,1.8010000000000002,0.18374622009527938,610.0633013826784,1.484090056610038,0.5933188861374896,0.24210692908572726,0.16457418477678326,0.06924191212310116,0.05910531818189257,0.08954900587216075,0.613
724,10.714285714285715,2458.3333333333335,61.36363636363637,2035,modest,moderate_re,1.8,solved,1976449486481.744,582.1116526216025,560.8644558718282,1.8010000000000004,0.17278550184068167,609.1531406670479,1.4928123862401343,0.59724407672983,0.23818173849338647,0.16457418477678326,0.06570924058999458,0.05910531818189257,0.08954900587216075,0.466
725,10.714285714285715,2458.3333333333335,70.45454545454547,2035,modest,moderate_re,1.8,solved,1979288923893.729,581.3584640934029,561.6702136359136,1.801,0.16440346088393729,606.3502178467967,1.5135728671710276,0.6013137288975894,0.23411208632562722,0.16457418477678326,0.06204655363901122,0.05910531818189257,0.08954900587216075,0.482
726,10.714285714285715,2458.3333333333335,79.54545454545455,2035,modest,moderate_re,1.8,solved,1981800299595.9634,579.3567025362337,562.3828761028054,1.8010000000000006,0.1370137202819921,608.2369645287243,1.5201572680756112,0.622062243700563,0.21336357152265376,0.16457418477678326,0.043372890316335025,0.05910531818189257,0.08954900587216075,0.491
727,10.714285714285715,2458.3333333333335,88.63636363636364,2035,modest,moderate_re,1.8,solved,1983761646883.7686,579.0537837309016,562.9394549513288,1.8010000000000002,0.1340913714604331,606.9147807894379,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.263
728,10.714285714285715,2458.3333333333335,97.72727272727273,2035,modest,moderate_re,1.8,solved,1985696674924.0884,579.6993534142322,563.4885650886501,1.8010000000000002,0.13368120257918062,607.2131785575715,1.530507261648863,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.372
729,10.714285714285715,2458.3333333333335,106.81818181818183,2035,modest,moderate_re,1.8,solved,1987572692682.046,579.5906698879307,564.020929657651,1.8009999999999997,0.13286013913168357,607.0107298854349,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.471
730,10.714285714285715,2458.3333333333335,115.90909090909092,2035,modest,moderate_re,1.8,solved,1989280944210.4062,579.5154886593397,564.5056865768129,1.8010000000000004,0.12799587975390395,606.702541233434,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.358
731,10.714285714285715,2458.3333333333335,125.0,2035,modest,moderate_re,1.8,solved,1990966361050.5781,579.9008271164072,564.9839636111847,1.8010000000000002,0.12636785269912787,606.8580315632817,1.5423417019711103,0.6245937128410959,0.21083210238212086,0.16457418477678326,0.04109456808985539,0.05910531818189257,0.08954900587216075,0.713
732,10.714285714285715,2604.166666666667,25.0,2035,modest,moderate_re,1.8,solved,1963042860286.1357,583.9831234293931,557.0600074618353,1.8010000000000006,0.23056283867297384,625.5622451478802,1.3698969167082486,0.5708181616801553,0.2646076535430614,0.16457418477678326,0.08949256413470205,0.05910531818189257,0.08954900587216075,0.673
733,10.714285714285715,2604.166666666667,34.09090909090909,2035,modest,moderate_re,1.8,solved,1968565244623.8154,583.5748663147202,558.6271150999775,1.8010000000000002,0.21190140729411075,618.7873379070402,1.4360795600906107,0.5806061451366392,0.25481967008657763,0.16457418477678326,0.08068337902386649,0.05910531818189257,0.08954900587216075,0.373
734,10.714285714285715,2604.166666666667,43.18181818181819,2035,modest,moderate_re,1.8,solved,1972788569559.6758,583.5930214600137,559.8255837976712,1.8009999999999997,0.19290515492391935,616.8211599914092,1.4534114937471476,0.5877890544230743,0.24763676080014227,0.16457418477678326,0.0742187606660747,0.05910531818189257,0.08954900587216075,0.366
735,10.714285714285715,2604.166666666667,52.27272727272727,2035,modest,moderate_re,1.8,solved,1976560386442.4885,583.7706085552793,560.8959263680714,1.801,0.1896657411970639,613.5150785303201,1.481219272223771,0.5895208703418686,0.24590494488134823,0.16457418477678326,0.07266012633916004,0.05910531818189257,0.08954900587216075,0.354
736,10.714285714285715,2604.166666666667,61.36363636363637,2035,modest,moderate_re,1.8,solved,1979887539360.6804,583.5023266741557,561.8400849837241,1.8010000000000004,0.17278550184068167,611.9831157988411,1.4928123862401343,0.59724407672983,0.23818173849338647,0.16457418477678326,0.06570924058999458,0.05910531818189257,0.08954900587216075,0.698
737,10.714285714285715,2604.166666666667,70.45454545454547,2035,modest,moderate_re,1.8,solved,1982738766868.7837,582.7536117959702,562.6491884674391,1.801,0.16440346088393729,609.1879083608245,1.5135728671710276,0.6013137288975894,0.23411208632562722,0.16457418477678326,0.06204655363901122,0.05910531818189257,0.08954900587216075,0.371
738,10.714285714285715,2604.166666666667,79.54545454545455,2035,modest,moderate_re,1.8,solved,1985283256009.4624,580.7647227489733,563.3712476584883,1.8010000000000006,0.1370137202819921,611.113990768733,1.5201572680756112,0.622062243700563,0.21336357152265376,0.16457418477678326,0.043372890316335025,0.05910531818189257,0.08954900587216075,0.462
739,10.714285714285715,2604.166666666667,88.63636363636364,2035,modest,moderate_re,1.8,solved,1987249037400.8691,580.4634772463783,563.9290847891589,1.8010000000000002,0.1340913714604331,609.794679724937,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.381
740,10.714285714285715,2604.166666666667,97.72727272727273,2035,modest,moderate_re,1.8,solved,1989184612111.639,581.1092532273606,564.4783500571964,1.8010000000000002,0.13368120257918062,610.0934316611003,1.530507261648863,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.377
741,10.714285714285715,2604.166666666667,106.81818181818183,2035,modest,moderate_re,1.8,solved,1991060806226.6365,581.0005973351651,565.0107646716934,1.8009999999999997,0.13286013913168357,609.8909829889639,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.559
742,10.714285714285715,2604.166666666667,115.90909090909092,2035,modest,moderate_re,1.8,solved,1992770406752.5908,580.9256809824692,565.4959044009432,1.8010000000000004,0.12799587975390395,609.582794336963,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.359
743,10.714285714285715,2604.166666666667,125.0,2035,modest,moderate_re,1.8,solved,1994458250615.0852,581.3119353277203,565.9748701605082,1.8010000000000002,0.12636785269912787,609.7398570468692,1.5423417019711103,0.6245937128410959,0.21083210238212086,0.16457418477678326,0.04109456808985539,0.05910531818189257,0.08954900587216075,0.252
744,10.714285714285715,2750.0,25.0,2035,modest,moderate_re,1.8,solved,1966409460359.6816,585.3457799358752,558.0153601441589,1.8010000000000006,0.23056283867297384,628.3421211490582,1.3698969167082486,0.5708181616801553,0.2646076535430614,0.16457418477678326,0.08949256413470205,0.05910531818189257,0.08954900587216075,0.246
745,10.714285714285715,2750.0,34.09090909090909,2035,modest,moderate_re,1.8,solved,1971957966097.1755,584.9478300496208,559.5898803495302,1.8010000000000002,0.21190140729411075,621.5857702935215,1.4360795600906107,0.5806061451366392,0.25481967008657763,0.16457418477678326,0.08068337902386649,0.05910531818189257,0.08954900587216075,0.664
746,10.714285714285715,2750.0,43.18181818181819,2035,modest,moderate_re,1.8,solved,1976200460215.958,584.9735491519903,560.7937887578883,1.8009999999999997,0.19290515492391935,619.633209976746,1.4534114937471476,0.5877890544230743,0.24763676080014227,0.16457418477678326,0.0742187606660747,0.05910531818189257,0.08954900587216075,0.354
747,10.714285714285715,2750.0,52.27272727272727,2035,modest,moderate_re,1.8,solved,1979977137358.859,585.153010399304,561.8655105424542,1.801,0.1896657411970639,616.3304117500031,1.481219272223771,0.5895208703418686,0.24590494488134823,0.16457418477678326,0.07266012633916004,0.05910531818189257,0.08954900587216075,0.362
748,10.714285714285715,2750.0,61.36363636363637,2035,modest,moderate_re,1.8,solved,1983325592239.6177,584.893000726709,562.8157140956203,1.8010000000000004,0.17278550184068167,614.8130909306345,1.4928123862401343,0.59724407672983,0.23818173849338647,0.16457418477678326,0.06570924058999458,0.05910531818189257,0.08954900587216075,0.471
749,10.714285714285715,2750.0,70.45454545454547,2035,modest,moderate_re,1.8,solved,1986188609843.8381,584.1487594985374,563.6281632989646,1.801,0.16440346088393729,612.0255988748526,1.5135728671710276,0.6013137288975894,0.23411208632562722,0.16457418477678326,0.06204655363901122,0.05910531818189257,0.08954900587216075,0.382
750,10.714285714285715,2750.0,79.54545454545455,2035,modest,moderate_re,1.8,solved,1988765452122.8806,582.9953525412697,564.3594034609762,1.801,0.14438012390137,614.827840468147,1.516003378369463,0.6190226696410149,0.21640314558220192,0.16457418477678326,0.04610850696992839,0.05910531818189257,0.08954900587216075,0.486
751,10.714285714285715,2750.0,88.63636363636364,2035,modest,moderate_re,1.8,solved,1990736427917.9702,581.873170761855,564.9187146269891,1.8010000000000002,0.1340913714604331,612.6745786604364,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.477
752,10.714285714285715,2750.0,97.72727272727273,2035,modest,moderate_re,1.8,solved,1992672109080.2832,582.5680958777701,565.4680101031788,1.8010000000000002,0.1340913714604331,613.013651325137,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.374
753,10.714285714285715,2750.0,106.81818181818183,2035,modest,moderate_re,1.8,solved,1994548919771.2283,582.4105247823995,566.0005996857363,1.8009999999999997,0.13286013913168357,612.771236092493,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.521
754,10.714285714285715,2750.0,115.90909090909092,2035,modest,moderate_re,1.8,solved,1996259869294.7761,582.3358733055987,566.4861222250738,1.8010000000000004,0.12799587975390395,612.463047440492,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,1.245
755,10.714285714285715,2750.0,125.0,2035,modest,moderate_re,1.8,solved,1997950140179.593,582.7230435390337,566.9657767098319,1.8010000000000002,0.12636785269912787,612.621682530457,1.5423417019711103,0.6245937128410959,0.21083210238212086,0.16457418477678326,0.04109456808985539,0.05910531818189257,0.08954900587216075,0.695
756,10.714285714285715,2895.8333333333335,25.0,2035,modest,moderate_re,1.8,solved,1969776060433.2263,586.7084364423569,558.9707128264821,1.8010000000000006,0.23056283867297384,631.1219971502368,1.3698969167082486,0.5708181616801553,0.2646076535430614,0.16457418477678326,0.08949256413470205,0.05910531818189257,0.08954900587216075,0.286
757,10.714285714285715,2895.8333333333335,34.09090909090909,2035,modest,moderate_re,1.8,solved,1975350546727.2734,586.3499435201135,560.552605631464,1.801,0.21225488249629482,624.4298890709973,1.4358066135124155,0.5804193312307987,0.25500648399241793,0.16457418477678326,0.08085151153912278,0.05910531818189257,0.08954900587216075,0.384
758,10.714285714285715,2895.8333333333335,43.18181818181819,2035,modest,moderate_re,1.8,solved,1979612350872.2415,586.3540768439667,561.7619937181055,1.8009999999999997,0.19290515492391935,622.4452599620827,1.4534114937471476,0.5877890544230743,0.24763676080014227,0.16457418477678326,0.0742187606660747,0.05910531818189257,0.08954900587216075,0.273
759,10.714285714285715,2895.8333333333335,52.27272727272727,2035,modest,moderate_re,1.8,solved,1983393888275.229,586.5354122433289,562.8350947168368,1.801,0.1896657411970639,619.1457449696859,1.481219272223771,0.5895208703418686,0.24590494488134823,0.16457418477678326,0.07266012633916004,0.05910531818189257,0.08954900587216075,0.359
760,10.714285714285715,2895.8333333333335,61.36363636363637,2035,modest,moderate_re,1.8,solved,1986763645118.5547,586.2836747792621,563.7913432075162,1.8010000000000004,0.17278550184068167,617.6430660624277,1.4928123862401343,0.59724407672983,0.23818173849338647,0.16457418477678326,0.06570924058999458,0.05910531818189257,0.08954900587216075,1.061
761,10.714285714285715,2895.8333333333335,70.45454545454547,2035,modest,moderate_re,1.8,solved,1989638452818.893,585.5439072011044,564.6071381304903,1.801,0.16440346088393729,614.8632893888808,1.5135728671710276,0.6013137288975894,0.23411208632562722,0.16457418477678326,0.06204655363901122,0.05910531818189257,0.08954900587216075,0.691
762,10.714285714285715,2895.8333333333335,79.54545454545455,2035,modest,moderate_re,1.8,solved,1992239513880.9653,584.4000161677441,565.3452509470568,1.801,0.14438012390137,617.6991041823343,1.516003378369463,0.6190226696410149,0.21640314558220192,0.16457418477678326,0.04610850696992839,0.05910531818189257,0.08954900587216075,1.142
763,10.714285714285715,2895.8333333333335,88.63636363636364,2035,modest,moderate_re,1.8,solved,1994223818435.071,583.2828642773314,565.9083444648192,1.8010000000000002,0.1340913714604331,615.5544775959356,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.94
764,10.714285714285715,2895.8333333333335,97.72727272727273,2035,modest,moderate_re,1.8,solved,1996159499597.384,583.9777893932467,566.4576399410089,1.8010000000000002,0.1340913714604331,615.8935502606362,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.372
765,10.714285714285715,2895.8333333333335,106.81818181818183,2035,modest,moderate_re,1.8,solved,1998037033315.819,583.8204522296339,566.9904346997789,1.8009999999999997,0.13286013913168357,615.651489196022,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.716
766,10.714285714285715,2895.8333333333335,115.90909090909092,2035,modest,moderate_re,1.8,solved,1999749331836.9612,583.7460656287283,567.4763400492043,1.8010000000000004,0.12799587975390395,615.3433005440208,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.682
767,10.714285714285715,2895.8333333333335,125.0,2035,modest,moderate_re,1.8,solved,2001442029744.1008,584.1341517503472,567.9566832591555,1.8010000000000002,0.12636785269912787,615.5035080140445,1.5423417019711103,0.6245937128410959,0.21083210238212086,0.16457418477678326,0.04109456808985539,0.05910531818189257,0.08954900587216075,0.291
768,10.714285714285715,3041.666666666667,25.0,2035,modest,moderate_re,1.8,solved,1973142660506.771,588.0710929488389,559.9260655088053,1.8010000000000006,0.23056283867297384,633.9018731514151,1.3698969167082486,0.5708181616801553,0.2646076535430614,0.16457418477678326,0.08949256413470205,0.05910531818189257,0.08954900587216075,0.711
769,10.714285714285715,3041.666666666667,34.09090909090909,2035,modest,moderate_re,1.8,solved,1978742769646.3865,587.7227105307747,561.5152294044151,1.801,0.21225488249629482,627.2279672894489,1.4358066135124155,0.5804193312307987,0.25500648399241793,0.16457418477678326,0.08085151153912278,0.05910531818189257,0.08954900587216075,0.94
770,10.714285714285715,3041.666666666667,43.18181818181819,2035,modest,moderate_re,1.8,solved,1983023906435.278,587.7603824334519,562.7301035876601,1.801,0.19307317040926683,625.2663186809772,1.4534110928396888,0.5876079710160567,0.24781784420715988,0.16457418477678326,0.07438173573239057,0.05910531818189257,0.08954900587216075,0.566
771,10.714285714285715,3041.666666666667,52.27272727272727,2035,modest,moderate_re,1.8,solved,1986810639191.5981,587.9178140873536,563.8046788912193,1.801,0.1896657411970639,621.9610781893687,1.481219272223771,0.5895208703418686,0.24590494488134823,0.16457418477678326,0.07266012633916004,0.05910531818189257,0.08954900587216075,0.565
772,10.714285714285715,3041.666666666667,61.36363636363637,2035,modest,moderate_re,1.8,solved,1990201590866.2507,587.7172063974873,564.7669419183798,1.8010000000000002,0.1731820459433744,620.5213279027631,1.4925495497604955,0.5970648412805696,0.23836097394264727,0.16457418477678326,0.06587055249432917,0.05910531818189257,0.08954900587216075,0.276
773,10.714285714285715,3041.666666666667,70.45454545454547,2035,modest,moderate_re,1.8,solved,1993088295793.9473,586.939054903672,565.5861129620157,1.801,0.16440346088393729,617.7009799029089,1.5135728671710276,0.6013137288975894,0.23411208632562722,0.16457418477678326,0.06204655363901122,0.05910531818189257,0.08954900587216075,0.488
774,10.714285714285715,3041.666666666667,79.54545454545455,2035,modest,moderate_re,1.8,solved,1995713573405.544,585.806785872724,566.331097799327,1.8009999999999995,0.14439856640286342,620.5724562851352,1.5159927192130576,0.6190153364351063,0.2164104787881105,0.16457418477678326,0.046115106855246064,0.05910531818189257,0.08954900587216075,0.781
775,10.714285714285715,3041.666666666667,88.63636363636364,2035,modest,moderate_re,1.8,solved,1997711208952.172,584.6925577928082,566.8979743026493,1.8010000000000002,0.1340913714604331,618.4343765314345,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.469
776,10.714285714285715,3041.666666666667,97.72727272727273,2035,modest,moderate_re,1.8,solved,1999646890114.4849,585.3874829087234,567.447269778839,1.8010000000000002,0.1340913714604331,618.7734491961352,1.530343138759876,0.6235775116515584,0.21184830357165813,0.16457418477678326,0.04200914916043903,0.05910531818189257,0.08954900587216075,0.369
777,10.714285714285715,3041.666666666667,106.81818181818183,2035,modest,moderate_re,1.8,solved,2001525146860.411,585.2303796768682,567.9802697138217,1.8009999999999997,0.13286013913168357,618.5317422995508,1.5382390474662526,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.799
778,10.714285714285715,3041.666666666667,115.90909090909092,2035,modest,moderate_re,1.8,solved,2003238794379.1462,585.1562579518578,568.4665578733348,1.8010000000000004,0.12799587975390395,618.2235536475498,1.5419399050626343,0.623764325557399,0.21166148966581783,0.16457418477678326,0.041841016645182735,0.05910531818189257,0.08954900587216075,0.599
